Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
1558224000,2019-05-19,ETHEUR,210.43,237.15,209.19,234.8,126265.26,28950107.2
1558137600,2019-05-18,ETHEUR,219,223.22,208.35,210.43,68907.71,14811586.32
1558051200,2019-05-17,ETHEUR,236.68,242,200.36,219,263452.45,56131251.79
1557964800,2019-05-16,ETHEUR,222.23,250.54,217.22,236.68,401077.83,93795167.15
1557878400,2019-05-15,ETHEUR,193.54,223.4,193.54,222.23,270646.58,57049219.06
1557792000,2019-05-14,ETHEUR,173.57,196.9,172.74,193.54,215893.94,40043272.37
1557705600,2019-05-13,ETHEUR,167.04,183.5,165,173.57,188425.42,33322654.34
1557619200,2019-05-12,ETHEUR,169.32,181.1,162.2,167.04,161397,27547939.22
1557532800,2019-05-11,ETHEUR,153.45,181.52,153.45,169.32,210886.52,35605179.85
1557446400,2019-05-10,ETHEUR,151.67,156.92,149,153.45,67257.82,10346011.73
1557360000,2019-05-09,ETHEUR,151.36,154.51,147.62,151.67,41981.77,6326125.2
1557273600,2019-05-08,ETHEUR,148.81,153.55,146.22,151.36,61097.92,9132000.47
1557187200,2019-05-07,ETHEUR,152.5,161.37,152.45,158.01,32676.42,5159909.51
1557100800,2019-05-06,ETHEUR,144.14,157,141.03,152.5,98384.45,14677665.64
1557014400,2019-05-05,ETHEUR,144.45,146.36,140.44,144.14,25920.13,3722201.69
1556928000,2019-05-04,ETHEUR,147,150.19,141.35,144.45,49448.86,7159966.42
1556841600,2019-05-03,ETHEUR,142.13,151.63,141.16,147,77093.89,11336150.14
1556755200,2019-05-02,ETHEUR,141.42,143.63,139.18,142.13,33284.88,4712340.46
1556668800,2019-05-01,ETHEUR,142.9,145.12,139.71,141.42,27957.75,3975871.5
1556582400,2019-04-30,ETHEUR,136.14,144.02,136.14,142.9,45634.5,6395671.44
1556496000,2019-04-29,ETHEUR,137.73,138.73,133.75,136.14,50407.41,6877482.78
1556409600,2019-04-28,ETHEUR,140.25,140.84,136.93,137.73,31168.81,4336620.56
1556323200,2019-04-27,ETHEUR,137.4,142.49,136.93,140.25,33380.41,4655385.68
1556236800,2019-04-26,ETHEUR,136.82,140.22,133.31,137.4,70488.4,9619773.21
1556150400,2019-04-25,ETHEUR,148.89,149.68,131.26,136.82,89398.4,12568752.72
1556064000,2019-04-24,ETHEUR,152.07,152.62,143.7,148.89,91082.26,13425113.59
